135,5918,2
135,6594,1
136,136,1
140,140,1
140,2024,1
140,4239,1
142,142,1
142,6797,1
143,143,2
143,1728,1
143,4425,1
143,4775,1
143,6122,1
145,145,2
145,2074,2
145,3140,1
145,6764,1
146,146,1
146,792,1
146,1920,1
147,147,1
147,2485,1
147,4733,1
147,5771,1
147,5825,1
147,6725,1
147,6932,1
147,7647,1
148,94,1
148,148,1
148,3455,1
148,4923,1
149,149,1
149,772,1
149,2495,1
150,150,1
150,534,1
150,4897,1
150,4987,1
150,5755,1
151,151,1
151,2267,1
151,5629,1
152,152,1
152,3209,1
155,155,1
155,1381,1
155,1822,1
155,2028,1
155,2165,1
155,4690,1
155,6198,1
158,158,1
158,6259,1
158,6280,1
158,6513,1
162,162,1
162,864,1
162,867,1
162,1382,1
162,1465,1
163,163,1
163,3378,1
163,4656,1
163,4703,1
164,164,1
164,373,1
164,3702,1
164,5483,1
167,167,1
167,2526,1
167,5750,1
173,173,1
175,175,1
175,2847,1
177,177,1
177,1396,1
177,4623,1
178,178,1
178,5829,1
181,181,1
181,3437,1
181,4506,1
181,4788,1
181,6407,1
183,183,1
183,439,1
183,2719,1
183,3349,1
183,6952,1
184,184,2
184,810,1
184,3773,1
184,4037,1
184,5577,1
185,185,1
185,1709,1
185,5202,1
185,6629,1
187,187,1
187,2506,1
187,3057,1
188,188,1
188,3550,1
188,4269,1
188,5792,1
188,6985,1
190,190,1
190,3742,1
190,4695,1
192,28,1
192,192,1
192,3521,1
192,5595,1
196,196,1
196,817,1
196,5423,1
197,197,2
197,2154,2
197,3028,2
197,4690,2
197,6417,2
197,7752,2
198,198,2
198,647,1
198,6288,1
198,7756,1
200,200,1
200,454,1
201,201,2
201,6775,2
203,203,1
203,2810,1
203,4431,1
206,206,1
206,778,1
206,3540,1
207,207,1
207,3691,1
209,209,1
209,2185,1
213,213,1
213,746,1
213,3916,1
214,214,2
214,2554,1
214,3437,1
214,4506,2
214,4566,1
214,6407,2
214,7564,1
216,216,3
216,396,3
216,1768,1
216,4356,1
216,5305,1
217,217,1
217,1791,1
217,5307,1
219,219,1
219,1886,1
220,220,1
220,1450,1
220,2118,1
221,221,1
221,1658,1
221,2076,1
221,3489,1
221,4976,1
222,222,4
222,465,2
222,483,1
222,2697,1
222,3540,2
222,4021,1
222,5254,1
222,7038,1
222,7423,1
223,223,1
223,2230,1
223,7566,1
225,225,1
225,6826,1
226,226,3
226,6896,3
227,227,2
227,3246,1
227,3498,1
227,4767,1
227,6641,1
230,123,1
230,230,2
230,1180,1
230,4647,1
230,5566,2
230,6458,1
230,6459,1
232,232,1
232,2443,1
232,3134,1
235,235,2
235,1501,1
235,1665,1
235,5387,2
236,236,1
236,1248,1
236,3119,1
236,3399,1
237,237,1
237,2558,1
237,2855,1
241,241,1
241,282,1
241,3686,1
243,243,1
243,6533,1
243,6739,1
243,6805,1
245,245,1
245,1125,1
245,6126,1
245,7500,1
246,246,1
246,4798,1
248,248,1
248,2816,1
248,4507,1
249,249,2
249,2544,1
249,4163,1
249,4717,1
249,4816,1
249,5855,1
249,6132,1
250,250,1
250,1845,1
250,2787,1
251,251,2
251,1370,2
251,2023,1
251,4885,1
252,252,1
252,446,1
252,861,1
252,4943,1
254,254,1
254,1197,1
254,5858,1
256,256,1
256,2048,1
256,4641,1
256,7648,1
259,259,1
259,300,1
259,673,1
259,1300,1
259,3687,1
261,261,1
261,5151,1
261,5521,1
262,262,2
262,1188,2
262,1242,2
262,1373,1
262,2467,2
262,6244,2
264,264,1
264,1617,1
265,265,1
265,4435,1
265,4668,1
266,266,1
266,4597,1
266,5809,1
266,6579,1
267,267,1
267,313,1
267,4565,1
267,4570,1
267,6483,1
268,268,1
268,2843,1
268,6638,1
268,6877,1
276,23,1
276,276,1
276,742,1
276,1519,1
276,1878,1
277,277,3
277,1340,3
277,2136,1
277,2890,3
277,4498,3
277,4521,1
277,4904,1
277,5410,1
278,278,1
278,5620,1
278,6856,1
279,279,1
279,1949,1
279,4770,1
280,280,1
280,2438,1
282,241,1
282,282,1
282,3686,1
284,284,1
284,576,1
284,4999,1
284,5821,1
284,6788,1
286,286,1
286,5769,1
286,7739,1
287,287,1
287,4191,1
287,4388,1
287,5605,1
289,289,5
289,342,1
289,476,1
289,666,2
289,682,1
289,1566,1
289,2123,1
289,2234,1
289,2462,1
289,3679,2
290,290,1
290,1624,1
290,2195,1
290,5796,1
291,291,1
291,6940,1
291,7032,1
292,292,1
292,965,1
292,981,1
292,3271,1
295,90,2
295,295,2
295,1972,1
295,2368,1
295,2369,1
295,2565,1
295,2685,2
295,3720,1
295,3854,1
295,5600,1
295,6389,1
296,296,1
296,2369,1
296,2685,1
297,297,1
297,5846,1
297,6937,1
298,298,1
298,318,1
298,1644,1
298,1853,1
298,4655,1
298,5452,1
298,7084,1
300,259,1
300,300,1
300,673,1
300,1300,1
300,3687,1
301,301,1
301,5007,1
301,5258,1
302,302,1
302,473,1
302,3795,1
302,4714,1
304,304,2
304,782,2
304,1592,1
304,1958,1
304,3737,1
304,5417,1
304,6206,2
304,7481,1
305,305,1
305,2503,1
305,6711,1
306,306,1
309,309,1
309,442,1
309,4746,1
309,5656,1
309,6719,1
311,311,1
311,6688,1
312,312,1
312,983,1
312,3694,1
312,4927,1
312,6550,1
313,267,1
313,313,1
313,4565,1
313,4570,1
313,6483,1
314,314,1
314,1384,1
314,2119,1
314,2485,1
317,317,1
317,4129,1
317,5643,1
317,6114,1
318,298,1
318,318,1
318,1644,1
318,1853,1
318,4655,1
318,5452,1
318,7084,1
319,319,1
319,1311,1
322,322,2
322,784,1
322,3157,2
322,5120,2
322,5368,1
322,5940,2
325,36,1
325,325,1
325,5387,1
325,5506,1
327,327,3
327,886,2
327,1764,2
327,2449,1
327,4093,1
327,4235,1
327,4943,2
327,5054,1
327,5437,1
327,5808,1
327,6907,1
327,7610,3
329,329,1
329,1883,1
329,4201,1
329,7938,1
334,334,3
334,1299,1
334,2950,2
334,2959,1
334,6972,1
334,7498,1
335,335,1
335,2005,1
335,2861,1
335,3197,1
335,6543,1
335,6595,1
338,338,2
338,1446,2
338,3365,1
338,5934,1
339,339,1
339,1531,1
339,2176,1
339,6096,1
341,341,1
341,1137,1
341,3644,1
342,289,1
342,342,1
342,666,1
342,2234,1
344,344,1
344,6724,1
345,345,1
345,2582,1
345,2736,1
345,5002,1
346,346,1
346,1513,1
346,1725,1
346,6754,1
349,349,2
349,918,1
349,7823,2
350,350,1
350,889,1
350,5172,1
355,355,2
355,427,1
355,1352,1
355,3209,2
355,5785,1
355,7642,1
357,357,1
357,5681,1
358,358,1
358,1553,1
358,2676,1
358,3887,1
360,360,2
360,555,1
360,3976,2
360,4476,1
360,7063,1
361,361,1
361,7080,1
363,363,1
363,2431,1
363,6242,1
367,367,1
367,1812,1
367,2978,1
367,5328,1
368,368,1
368,671,1
368,5206,1
369,369,1
369,5473,1
369,7953,1
372,48,1
372,372,1
372,570,1
372,7536,1
373,164,1
373,373,1
373,3702,1
373,5483,1
375,375,1
375,858,1
375,3915,1
375,4277,1
375,5882,1
377,377,2
377,622,2
377,1696,2
377,1740,2
377,2326,2
378,378,1
378,771,1
378,3576,1
378,4707,1
382,382,1
382,647,1
382,3750,1
385,385,2
385,828,1
385,2463,2
385,3174,1
385,6265,1
385,6659,1
386,386,2
386,1723,2
386,3422,2
386,5441,2
390,390,2
390,1235,2
390,1481,1
390,2256,1
390,5251,1
390,6580,1
390,6581,1
390,6585,1
392,392,2
392,2545,2
392,4582,2
392,5646,1
394,394,1
394,1837,1
394,1879,1
394,4040,1
394,6083,1
396,216,3
396,396,13
396,651,4
396,1768,1
396,2709,1
396,3004,1
396,4011,1
396,4172,1
396,4356,2
396,5305,1
396,5887,1
396,5906,1
396,6869,1
396,7000,3
397,397,1
397,651,1
397,2288,1
397,3943,1
398,398,2
398,2862,1
398,4941,2
400,400,1
400,1254,1
402,402,1
402,465,1
402,2527,1
402,3897,1
402,3950,1
402,4001,1
402,5617,1
402,6561,1
402,7384,1
402,7820,1
405,405,1
405,1962,1
405,3210,1
405,4645,1
406,406,1
406,5371,1
408,408,1
408,1384,1
408,2494,1
410,410,1
410,1432,1
410,4589,1
411,411,1
411,2802,1
411,3611,1
411,5905,1
412,412,1
413,413,1
413,2419,1
413,5851,1
414,414,1
414,2461,1
417,417,2
417,1817,1
417,5073,1
417,5489,1
421,421,1
421,703,1
421,5852,1
422,422,1
422,2052,1
422,2593,1
422,6888,1
423,423,1
423,435,1
423,7749,1
424,424,2
424,751,1
424,1487,1
424,1523,1
424,2143,1
424,3476,1
424,6283,1
424,6940,1
425,25,1
425,425,1
425,1916,1
425,4761,1
425,4934,1
426,426,1
426,3434,1
426,7388,1
427,355,1
427,427,2
427,3209,2
427,5785,1
427,6694,1
428,428,1
428,646,1
428,7753,1
430,430,1
430,1840,1
430,2737,1
430,2812,1
432,432,2
432,832,1
432,1280,1
432,3485,1
432,3526,1
432,4543,1
432,5571,1
432,6493,1
433,114,1
433,433,1
433,6134,1
434,434,1
434,5139,1
434,6562,1
435,423,1
435,435,1
435,7749,1
436,436,1
436,3561,1
436,3695,1
437,437,1
437,4428,1
437,7759,1
439,183,1
439,439,1
439,2719,1
439,3349,1
439,6952,1
442,309,1
442,442,1
442,4746,1
442,5656,1
442,6719,1
443,443,1
446,252,1
446,446,2
446,861,1
446,2499,1
446,3474,1
446,3590,1
446,4943,1
446,6600,1
447,447,1
447,731,1
447,3324,1
447,5608,1
447,7797,1
450,450,1
450,1217,1
450,2234,1
451,451,1
451,593,1
451,6135,1
452,452,2
452,1532,1
452,2043,2
452,2223,2
452,3478,1
452,3957,1
452,5221,1
452,5457,1
452,5817,1
452,5820,1
453,453,1
453,1532,1
453,2043,1
453,2223,1
453,3478,1
453,3957,1
453,5221,1
454,200,1
454,454,1
456,456,3
456,624,1
456,1018,1
456,3161,1
456,3265,2
457,457,1
457,1378,1
457,1384,1
457,7074,1
458,458,2
458,2541,1
458,2594,1
458,2595,2
458,2873,2
458,5142,1
458,5630,2
458,5841,1
458,6320,2
460,460,1
460,1164,1
460,1982,1
460,5491,1
465,222,2
465,402,1
465,465,3
465,483,1
465,2527,1
465,2697,1
465,3540,1
465,3897,1
465,3950,1
465,4001,1
465,4021,1
465,5617,1
465,6561,1
465,7038,1
465,7384,1
465,7820,1
468,468,1
468,4316,1
470,470,1
470,5007,1
470,6416,1
471,471,2
471,1813,1
471,3626,1
471,4722,1
471,7142,1
473,302,1
473,473,1
473,3795,1
473,4714,1
474,474,1
474,2901,1
474,3901,1
474,5153,1
476,289,1
476,476,1
476,2123,1
476,3679,1
478,478,2
478,6365,2
481,481,4
481,735,1
481,808,1
481,1784,1
481,2315,1
481,3758,2
481,4479,1
481,4592,1
481,5233,1
481,6303,1
481,6592,1
481,6834,1
481,6846,1
482,482,1
482,5152,1
482,6794,1
483,222,1
483,465,1
483,483,1
483,2697,1
483,4021,1
483,7038,1
484,484,2
484,4524,1
484,4827,2
484,5004,1
484,6354,1
487,487,1
487,1758,1
487,3278,1
487,6074,1
487,6075,1
487,6076,1
488,129,1
488,488,3
488,736,1
488,1821,1
488,2054,1
488,2164,1
488,2516,1
488,4824,1
488,4839,1
488,6198,2
495,495,1
495,767,1
495,3997,1
495,7040,1
498,498,2
498,4595,2
498,5362,1
499,499,1
499,1602,1
499,3732,1
500,500,1
500,2964,1
500,4777,1
500,7936,1
503,503,9
503,624,1
503,629,1
503,799,1
503,1649,1
503,1826,1
503,3509,1
503,3529,1
503,3530,1
503,4139,1
503,4147,1
503,4538,1
503,5228,1
503,5592,1
503,6204,1
503,6656,2
503,6657,1
503,7031,1
503,7132,1
503,7525,1
505,505,3
505,735,3
505,1212,1
505,1399,2
505,1771,1
505,1793,2
505,5389,1
505,6301,1
508,508,1
508,2188,1
508,5345,1
511,511,2
511,2327,1
511,3747,1
511,4336,1
511,5139,2
511,5865,1
511,6135,1
512,512,1
512,1347,1
512,2415,1
518,518,1
518,2220,1
518,4856,1
519,519,1
519,6883,1
521,521,1
521,643,1
521,1047,1
528,528,1
528,2574,1
528,4083,1
530,530,2
530,2468,1
530,3313,2
530,4650,1
530,4847,2
534,150,1
534,534,2
534,1882,1
534,4897,1
534,4987,1
534,5755,1
534,5756,1
537,537,1
537,3635,1
537,4943,1
537,5437,1
537,6809,1
538,538,2
538,2078,1
538,2646,1
538,3158,1
538,3856,2
538,4882,1
538,5104,1
538,5416,2
538,6714,1
540,540,1
540,3238,1
540,5998,1
541,541,1
541,1469,1
541,6095,1
542,542,1
542,1487,1
542,4619,1
542,7968,1
544,544,1
544,2953,1
544,3927,1
544,7253,1
544,7720,1
545,545,1
545,1421,1
545,4255,1
545,4410,1
549,549,1
549,2981,1
549,3823,1
549,7858,1
549,7965,1
550,550,1
550,1199,1
551,551,1
551,1807,1
551,2011,1
551,7565,1
551,7946,1
554,554,1
554,1384,1
554,6447,1
554,6733,1
554,7506,1
555,360,1
555,555,4
555,3046,1
555,3976,1
555,5085,1
555,7153,1
555,7871,1
555,7872,1
557,557,2
557,966,1
557,3149,1
557,3906,1
557,5283,1
557,6816,1
557,7815,1
558,558,1
558,2233,1
558,5086,1
558,7338,1
559,559,1
559,2981,1
559,7489,1
560,560,1
560,3867,1
560,5075,1
560,6007,1
560,6231,1
560,7521,1
563,563,1
563,2932,1
563,3499,1
565,565,1
565,7162,1
566,566,1
566,1319,1
566,2970,1
566,3044,1
566,7965,1
570,48,1
570,372,1
570,570,1
570,7536,1
571,571,1
571,1542,1
571,2988,1
571,5290,1
576,284,1
576,576,1
576,4999,1
576,5821,1
576,6788,1
580,131,1
580,580,2
580,1167,1
580,1529,1
580,3376,1
580,3578,1
580,4802,1
580,5144,1
580,5840,1
581,581,1
581,1516,1
581,2452,1
581,3175,1
581,3386,1
590,590,1
590,4605,1
590,6576,1
591,591,1
591,3557,1
591,4180,1
591,5839,1
593,451,1
593,593,1
593,6135,1
594,594,1
594,1522,1
594,4163,1
595,595,2
595,2123,1
595,4084,1
595,4163,2
595,4734,2
597,597,4
597,1702,4
598,598,1
598,971,1
599,599,1
599,2535,1
599,2538,1
602,602,2
602,1052,1
602,1436,1
602,3837,1
602,7580,1
603,603,1
603,5332,1
603,5599,1
603,7407,1
604,604,1
604,956,1
604,1791,1
604,3623,1
605,605,4
605,3164,1
605,3704,1
605,7052,1
605,7221,1
605,7275,1
605,7340,2
605,7389,1
605,7518,1
605,7832,1
606,606,1
606,2389,1
606,7854,1
606,7869,1
610,610,1
610,932,1
610,1136,1
610,5891,1
610,7146,1
610,7617,1
611,611,1
611,2212,1
611,2642,1
613,613,2
613,1152,1
613,1153,2
613,2604,1
613,2687,2
613,7351,2
615,615,1
615,1924,1
615,2504,1
616,616,1
616,2071,1
616,2822,1
616,5759,1
616,6090,1
618,618,1
618,950,1
620,45,1
620,620,1
620,1773,1
620,1887,1
620,2453,1
620,2588,1
620,4288,1
620,6613,1
621,621,1
621,2171,1
622,377,2
622,622,2
622,1696,2
622,1740,2
622,2326,2
623,623,1
623,1697,1
623,1741,1
623,4318,1
623,5764,1
624,456,1
624,503,1
624,624,3
624,629,1
624,1018,1
624,7004,1
626,626,2
626,3132,1
626,3622,1
626,4635,1
626,6181,1
626,7069,1
627,627,1
627,2480,1
627,3871,1
627,4273,1
627,4813,1
627,5470,1
628,628,1
628,4739,1
628,6591,1
629,503,1
629,624,1
629,629,1
630,630,1
630,2387,1
630,3309,1
630,5849,1
631,631,2
631,735,1
631,899,1
631,1784,1
631,2106,1
631,2222,1
631,5766,1
631,6080,1
631,7746,1
635,635,1
635,680,1
635,1693,1
635,5757,1
636,636,1
638,638,1
638,3130,1
638,3652,1
642,642,1
642,2539,1
642,3516,1
642,5464,1
643,521,1
643,643,5
643,1047,3
643,1913,2
643,2649,1
643,2787,1
643,2866,1
643,5536,1
643,6452,1
644,644,1
644,3616,1
644,5804,1
646,428,1
646,646,2
646,7753,2
647,198,1
647,382,1
647,647,4
647,3750,1
647,4706,1
647,5356,1
647,7756,2
651,396,4
651,397,1
651,651,5
651,2288,1
651,3943,1
651,4172,1
651,5887,1
651,6869,1
651,7000,1
653,653,2
653,868,1
653,2202,1
653,2483,1
653,3109,1
653,3911,1
653,6626,1
653,6668,1
653,7554,1
654,654,1
654,2626,1
654,3628,1
654,7005,1
655,655,1
655,2320,1
655,4526,1
655,5179,1
656,656,1
656,1630,1
656,1881,1
656,5183,1
657,657,1
657,4313,1
657,4935,1
657,6223,1
664,664,1
665,665,1
665,2323,1
665,3610,1
665,4379,1
666,289,2
666,342,1
666,666,2
666,682,1
666,2234,1
667,26,2
667,667,2
667,3391,2
670,670,1
670,819,1
670,2937,1
670,6109,1
671,368,1
671,671,1
671,5206,1
673,259,1
673,300,1
673,673,1
673,1300,1
673,3687,1
675,675,1
675,1897,1
675,3719,1
675,5007,1
675,5137,1
677,677,1
677,813,1
677,2717,1
679,679,1
679,1859,1
679,4585,1
680,635,1
680,680,1
680,1693,1
680,5757,1
682,289,1
682,666,1
682,682,1
683,683,1
683,2580,1
683,6995,1
685,685,1
685,2294,1
685,2362,1
685,2366,1
685,3771,1
685,6159,1
685,6951,1
685,7114,1
687,687,1
687,856,1
687,6279,1
689,689,1
689,2380,1
689,2987,1
689,3358,1
689,7242,1
692,692,1
692,4293,1
692,7175,1
695,695,1
695,2169,1
695,5504,1
695,7109,1
696,696,1
696,1852,1
696,3579,1
696,5568,1
697,37,1
697,697,1
697,2152,1
697,3139,1
697,4221,1
697,4917,1
697,6085,1
698,698,2
698,1843,1
698,4038,1
698,5456,1
698,5571,2
699,699,1
699,1256,1
699,3737,1
699,5234,1
699,6708,1
701,701,1
701,1504,1
701,4207,1
701,6258,1
702,702,1
702,1669,1
702,3295,1
702,4819,1
702,6277,1
703,421,1
703,703,3
703,3491,1
703,4092,1
703,4968,1
703,5161,1
703,5454,1
703,5852,1
703,6072,1
703,7086,1
703,7095,1
707,707,1
707,4844,1
707,5797,1
708,708,1
708,1339,1
708,1901,1
708,2455,1
708,3878,1
712,712,1
712,1491,1
712,2112,1
716,716,1
716,2088,1
716,2352,1
716,2714,1
716,2874,1
716,3207,1
716,3711,1
716,4933,1
718,718,1
718,4327,1
721,721,1
721,3291,1
721,5131,1
721,6271,1
721,6500,1
722,722,1
722,2630,1
722,6725,1
725,725,1
725,1013,1
725,6335,1
727,727,1
727,1164,1
727,2175,1
727,4178,1
731,447,1
731,731,1
731,3324,1
731,5608,1
731,7797,1
733,733,1
733,6881,1
735,481,1
735,505,3
735,631,1
735,735,11
735,851,2
735,883,1
735,899,2
735,1212,1
735,1399,2
735,1552,1
735,1771,1
735,1784,3
735,1793,2
735,2106,1
735,2222,1
735,2882,1
735,3196,1
735,3666,1
735,4479,1
735,4517,1
735,4518,1
735,4874,1
735,5035,1
735,5218,1
735,5253,1
735,5389,1
735,6080,1
735,6194,1
735,6301,1
735,6613,1
735,7746,3
736,129,1
736,488,1
736,736,1
742,23,1
742,276,1
742,742,1
742,1519,1
742,1878,1
744,744,1
744,5648,1
744,6091,1
744,7516,1
746,213,1
746,746,1
746,3916,1
747,747,1
747,1163,1
747,5145,1
748,748,1
748,2902,1
748,4140,1
748,5784,1
750,750,1
750,1893,1
750,3527,1
750,3721,1
750,4019,1
750,4577,1
750,6508,1
751,424,1
751,751,3
751,1487,2
751,1523,3
751,2081,1
751,2143,3
751,3476,1
751,4335,1
751,6285,1
751,7770,1
752,752,1
752,1621,1
752,2865,1
752,5816,1
756,756,1
756,2595,1
756,6078,1
758,758,1
758,6355,1
761,761,1
761,1790,1
761,2239,1
761,3457,1
761,6093,1
762,762,1
762,789,1
762,3549,1
762,7446,1
765,6,1
765,84,1
765,765,1
765,1643,1
765,5117,1
765,5462,1
767,495,1
767,767,1
767,3997,1
767,7040,1
768,768,1
768,1271,1
768,4542,1
771,378,1
771,771,4
771,1691,2
771,3576,4
771,4707,3
771,6589,1
772,149,1
772,772,1
772,2495,1
778,206,1
778,778,1
778,3540,1
779,59,1
779,779,1
779,1428,1
779,2924,1
779,3586,1
779,4386,1
779,4825,1
779,5914,1
779,6669,1
779,7612,1
781,781,1
781,2122,1
781,4765,1
782,304,2
782,782,2
782,1592,1
782,1958,1
782,3737,1
782,5417,1
782,6206,2
782,7481,1
783,783,1
783,1622,1
783,2310,1
783,2912,1
784,322,1
784,784,1
784,3157,1
784,5120,1
784,5368,1
784,5940,1
787,787,1
787,4260,1
787,5776,1
789,762,1
789,789,1
789,3549,1
789,7446,1
792,146,1
792,792,1
792,1920,1
795,795,1
795,1546,1
795,2656,1
795,3176,1
796,23,1
796,796,1
796,5911,1
797,797,1
797,805,1
797,1132,1
797,2780,1
797,2782,1
797,3015,1
797,4467,1
797,4549,1
797,7583,1
799,503,1
799,799,1
799,7525,1
803,803,3
803,2187,1
803,2622,1
803,2804,1
803,4281,1
805,797,1
805,805,1
805,1132,1
805,2780,1
805,2782,1
805,3015,1
805,4467,1
805,4549,1
805,7583,1
806,806,1
806,5023,1
806,5643,1
806,6114,1
808,481,1
808,808,1
808,6592,1
810,184,1
810,810,1
810,3773,1
813,677,1
813,813,2
813,2422,1
813,2717,1
813,4327,1
814,814,1
814,1159,1
814,1388,1
814,5346,1
815,815,1
815,6911,1
815,6917,1
815,7163,1
816,816,1
816,2695,1
816,3905,1
817,196,1
817,817,1
817,5423,1
818,43,1
818,109,1
818,818,1
818,1695,1
819,670,1
819,819,2
819,2646,1
819,2937,1
819,4686,1
819,5165,1
819,5416,1
819,6109,1
819,7758,1
821,821,1
821,5643,1
821,6114,1
822,822,1
822,2784,1
823,823,1
823,6157,1
828,385,1
828,828,1
828,2463,1
828,6265,1
832,432,1
832,832,1
832,3485,1
832,4543,1
832,5571,1
834,834,1
834,973,1
834,1057,1
834,3142,1
837,837,1
837,1178,1
838,838,1
838,2195,1
838,4022,1
838,4072,1
838,5687,1
838,5886,1
840,840,1
840,6332,1
846,846,1
846,1305,1
846,3117,1
846,4045,1
846,5932,1
846,6905,1
849,849,2
849,970,1
849,1640,1
849,3890,1
849,5205,1
849,5605,1
850,850,1
850,4870,1
850,6897,1
851,735,2
851,851,3
851,883,1
851,1784,1
851,4258,1
851,5218,1
851,6166,1
851,6602,1
851,6854,1
851,7746,1
853,853,2
853,5101,2
853,5673,1
853,6705,2
854,854,1
854,1875,1
854,2097,1
854,4200,1
854,4314,1
854,4534,1
854,6839,1
855,855,1
855,965,1
855,981,1
855,1392,1
855,5578,1
855,6491,1
856,687,1
856,856,2
856,1431,1
856,3387,1
856,6279,2
857,857,1
857,3556,1
857,4611,1
857,4996,1
858,375,1
858,858,1
858,3915,1
858,4277,1
858,5882,1
861,252,1
861,446,1
861,861,1
861,4943,1
864,162,1
864,864,1
864,867,1
864,1382,1
864,1465,1
865,865,1
865,5524,1
867,162,1
867,864,1
867,867,1
867,1382,1
867,1465,1
868,653,1
868,868,1
868,3109,1
868,6626,1
868,6668,1
872,872,1
872,1067,1
872,4150,1
874,874,1
874,7395,1
875,875,1
875,2222,1
875,4314,1
875,5253,1
875,6080,1
877,877,1
877,4876,1
877,5531,1
878,878,1
878,2552,1
878,4243,1
881,881,3
881,1298,3
881,4115,1
882,882,1
882,4039,1
883,735,1
883,851,1
883,883,1
883,1784,1
884,884,1
886,327,2
886,886,2
886,1764,1
886,2449,1
886,4093,1
886,4235,1
886,4943,1
886,5054,1
886,5437,1
886,5808,1
886,6907,1
886,7610,2
887,887,1
889,350,1
889,889,1
889,5172,1
890,890,2
890,2961,2
890,3828,2
890,4599,1
890,4600,1
890,6433,2
894,894,2
894,2367,2
894,2657,1
894,3199,1
894,4699,1
894,4758,2
894,4948,1
894,5429,2
894,5487,1
894,6830,2
895,895,1
895,1687,1
895,3268,1
895,3636,1
896,116,1
896,896,1
896,1425,1
899,631,1
899,735,2
899,899,4
899,1480,1
899,1552,1
899,2222,1
899,2882,1
899,3196,1
899,3666,1
