144,4747,1
144,5430,1
149,149,1
149,772,1
149,2495,1
150,150,1
150,534,1
150,640,1
150,4897,1
150,5756,1
150,6210,1
150,6432,1
153,153,1
153,7623,1
154,154,2
154,488,1
154,1354,1
154,2047,1
154,2054,1
154,3990,2
154,4419,1
154,4824,1
154,4839,1
154,5109,1
154,5475,1
154,6198,2
155,155,1
155,675,1
155,4418,1
155,5189,1
157,157,1
157,1700,1
157,4230,1
161,82,1
161,161,1
161,257,1
161,3381,1
161,4135,1
163,163,1
163,3378,1
163,4656,1
165,165,1
165,169,1
165,690,1
165,1623,1
165,1670,1
165,2235,1
165,2236,1
165,3218,1
165,3267,1
165,3274,1
165,3635,1
165,4836,1
165,5437,1
165,5876,1
165,6460,1
165,6661,1
165,6713,1
166,166,1
166,7623,1
167,167,2
167,790,1
167,4372,1
167,6294,1
169,165,1
169,169,1
169,690,1
169,1623,1
169,1670,1
169,2235,1
169,2236,1
169,3218,1
169,3267,1
169,3274,1
169,3635,1
169,4836,1
169,5437,1
169,5876,1
169,6460,1
169,6661,1
169,6713,1
171,171,2
171,1486,1
171,2085,2
171,4023,2
171,4072,1
172,172,2
172,1561,1
172,3678,1
172,4023,1
172,5726,1
173,173,1
173,2639,1
173,3803,1
173,6593,1
174,174,1
174,2054,1
174,3990,1
174,4690,1
174,5016,1
174,6198,1
179,179,1
179,2445,1
179,4319,1
179,4625,1
179,6413,1
180,180,1
180,407,1
180,1573,1
185,185,4
185,208,1
185,459,1
185,504,1
185,515,1
185,548,2
185,573,1
185,659,1
185,738,1
185,1161,1
185,1282,2
185,1313,1
185,1366,1
185,1435,1
185,1675,1
185,1709,1
185,1995,1
185,3918,1
185,4094,1
185,4163,1
185,4215,1
185,4515,1
185,4734,1
185,4957,1
185,5125,1
185,5596,1
185,5736,1
185,6124,1
185,6508,2
185,6629,2
185,7121,1
185,7939,1
186,186,2
186,208,1
186,449,1
186,595,1
186,1677,1
186,2068,1
186,2501,1
186,3141,1
186,3643,1
186,3988,1
186,4079,1
186,4734,1
186,4889,1
186,5202,1
186,5815,1
186,6443,1
186,6629,1
189,189,1
189,1629,1
189,4959,1
191,191,1
191,1830,1
191,6488,1
191,6786,1
193,193,1
193,195,1
193,3316,1
193,4036,1
194,194,2
194,195,1
194,3316,2
194,4036,1
194,5264,1
194,5265,1
195,193,1
195,194,1
195,195,2
195,3316,2
195,4036,2
195,5264,1
196,196,1
196,817,1
196,5423,1
199,199,1
199,2282,1
199,7933,1
202,202,1
202,490,1
202,583,1
202,2589,1
202,3872,1
202,4144,1
202,6123,1
206,206,1
206,7250,1
208,185,1
208,186,1
208,208,2
208,459,1
208,738,1
208,1366,1
208,1435,1
208,1675,1
208,4215,1
208,4957,1
208,5125,1
208,5202,1
208,5596,1
208,6629,1
210,210,2
210,6216,1
210,7951,2
211,211,1
211,928,1
211,2532,1
211,4476,1
214,214,2
214,2842,1
214,3494,1
214,3634,1
214,3637,1
214,4506,1
214,4862,1
214,6359,1
214,6407,1
214,6486,2
214,6898,2
216,216,1
216,218,1
216,396,1
216,1768,1
216,5394,1
217,217,1
217,3154,1
217,5307,1
218,216,1
218,218,2
218,396,1
218,1768,2
218,5394,2
222,222,2
222,465,2
222,1759,1
222,3540,1
222,5105,1
224,111,1
224,224,1
224,3337,1
224,5706,1
224,6887,1
229,229,1
229,1445,1
229,2653,1
229,6261,1
231,231,1
231,304,1
231,782,1
231,1483,1
231,2314,1
231,5160,1
231,5367,1
231,6617,1
242,242,1
242,1196,1
242,3214,1
244,244,1
251,251,2
251,1370,2
251,2023,1
251,5032,1
251,5078,1
251,5537,1
255,255,1
255,5392,1
255,5510,1
255,6331,1
257,82,1
257,161,1
257,257,1
257,3381,1
257,4135,1
259,259,1
259,2082,1
259,4376,1
260,260,1
263,263,1
263,284,1
263,2900,1
263,4252,1
263,5000,1
269,269,1
269,1625,1
269,3105,1
271,110,1
271,271,1
271,691,1
271,2411,1
271,5230,1
271,6716,1
275,275,1
275,1777,1
275,4806,1
277,277,1
277,1112,1
277,1340,1
277,1463,1
277,1775,1
277,2890,1
277,4498,1
277,4639,1
277,4904,1
281,281,1
281,377,1
281,1741,1
281,2715,1
281,3260,1
283,125,1
283,283,4
283,1779,1
283,2104,2
283,2446,1
283,3372,1
283,3373,3
284,263,1
284,284,2
284,2900,1
284,4252,1
284,4424,1
284,5000,2
289,289,2
289,2462,2
289,3679,1
289,6456,1
292,292,1
292,965,1
292,981,1
293,293,1
293,1609,1
293,1676,1
293,1728,1
293,2347,1
293,2833,1
293,3403,1
293,4775,1
293,4998,1
293,5426,1
293,6362,1
293,6373,1
293,7188,1
299,7,1
299,299,1
299,1232,1
299,4986,1
299,5027,1
299,6785,1
304,231,1
304,304,1
304,782,1
304,1483,1
304,2314,1
304,5160,1
304,5367,1
304,6617,1
310,141,1
310,310,1
310,5902,1
315,315,1
315,1761,1
315,6842,1
323,323,1
323,785,1
323,3107,1
323,3157,1
323,5121,1
323,5368,1
323,5941,1
326,326,1
326,1250,1
326,1902,1
326,4018,1
326,5363,1
326,6958,1
334,334,2
334,1458,1
334,3182,1
334,3937,1
334,7453,1
334,7511,1
334,7717,1
337,337,1
340,340,1
340,1861,1
340,1959,1
340,4302,1
340,6774,1
340,7063,1
340,7296,1
343,343,1
343,1327,1
343,5627,1
343,6704,1
347,120,1
347,347,1
347,1419,1
348,348,2
348,3375,1
348,4984,1
348,5707,1
348,6089,1
348,6571,1
352,352,1
352,3223,1
352,7266,1
352,7714,1
354,354,1
354,6819,1
356,356,1
356,2577,1
365,365,1
365,5442,1
365,7171,1
365,7795,1
366,366,1
366,5927,1
366,6538,1
366,7573,1
366,7696,1
371,371,1
371,1234,1
371,4763,1
371,4920,1
371,5697,1
371,6696,1
376,376,2
376,488,2
376,4025,2
376,4824,1
376,4839,1
376,5786,1
376,6198,1
377,281,1
377,377,1
377,1741,1
377,2715,1
377,3260,1
378,378,1
378,771,1
378,3576,1
378,4707,1
381,5,1
381,121,1
381,381,1
383,383,1
383,1175,1
383,3113,1
383,6106,1
383,6172,1
383,6790,1
384,384,1
384,1857,1
384,7762,1
387,387,1
387,1228,1
387,3138,1
388,388,1
388,1698,1
388,5270,1
388,5366,1
388,6845,1
391,391,2
391,2040,1
391,6496,2
395,395,1
395,1902,1
396,216,1
396,218,1
396,396,1
396,1768,1
396,5394,1
397,397,4
397,651,2
397,1273,1
397,2288,1
397,3004,1
397,4573,1
397,5845,1
397,6613,1
397,6869,1
397,7000,1
398,398,1
398,4941,1
399,399,1
399,812,1
399,1358,1
404,404,1
404,1776,1
406,406,1
406,1573,1
407,180,1
407,407,1
407,1573,1
408,408,1
408,1384,1
408,2493,1
415,415,2
415,2100,1
415,6477,1
419,419,1
419,1605,1
419,4590,1
419,4795,1
420,420,1
420,509,1
420,676,1
420,729,1
420,1567,1
420,1978,1
420,4138,1
420,4223,1
420,4385,1
420,6803,1
421,421,1
429,8,2
429,429,2
429,2520,1
429,2578,1
429,2749,1
431,431,1
431,2077,1
431,3517,1
431,4815,1
437,437,1
437,4428,1
437,7759,1
440,440,1
440,2151,1
440,3344,1
440,4809,1
440,5372,1
445,119,1
445,445,1
445,3383,1
445,3440,1
445,3629,1
445,4095,1
445,5135,1
445,6338,1
448,448,1
448,510,1
449,186,1
449,449,1
449,595,1
449,1677,1
449,2068,1
449,2501,1
449,3141,1
449,3643,1
449,3988,1
449,4079,1
449,4734,1
449,4889,1
449,5815,1
449,6443,1
455,455,1
455,2332,1
455,7941,1
456,456,1
456,624,1
456,7426,1
459,185,1
459,208,1
459,459,1
459,738,1
459,1366,1
459,1435,1
459,1675,1
459,4215,1
459,4957,1
459,5125,1
459,5596,1
461,461,1
461,3532,1
461,4528,1
461,6833,1
462,462,1
462,1213,1
462,4576,1
462,4964,1
464,464,1
464,1787,1
464,3185,1
464,3823,1
465,222,2
465,465,2
465,1759,1
465,3540,1
465,5105,1
469,469,1
469,773,1
469,2432,1
469,3515,1
469,4873,1
472,472,1
472,811,1
472,1398,1
472,5551,1
477,477,1
477,1603,1
477,7625,1
480,480,1
480,5086,1
480,5294,1
480,7338,1
480,7775,1
485,485,1
485,3666,1
486,486,1
486,5874,1
486,6652,1
488,129,1
488,154,1
488,376,2
488,488,6
488,1354,1
488,1824,1
488,2046,1
488,2047,1
488,2054,1
488,2164,2
488,2508,1
488,2516,1
488,3026,1
488,3990,2
488,4025,2
488,4824,3
488,4839,2
488,5016,1
488,5475,2
488,5786,1
488,6198,3
488,7462,1
489,489,1
489,5613,1
490,202,1
490,490,1
490,583,1
490,2589,1
490,3872,1
490,4144,1
490,6123,1
491,491,1
491,1255,1
491,2460,1
491,2481,1
491,5369,1
491,5793,1
491,6028,1
496,496,1
496,4346,1
496,4648,1
496,5725,1
497,497,1
497,507,1
497,871,1
497,1925,1
497,4029,1
502,502,1
502,1905,1
502,3944,1
503,503,1
503,2632,1
503,5313,1
503,6753,1
504,185,1
504,504,2
504,548,1
504,573,2
504,659,1
504,1282,2
504,1313,1
504,1995,1
504,3918,1
504,5736,2
504,6124,1
504,6443,1
505,505,2
505,535,1
505,735,2
505,1771,2
505,2253,1
505,5155,2
506,64,1
506,506,1
506,3214,1
506,5789,1
507,497,1
507,507,2
507,871,2
507,1252,1
507,1925,2
507,4029,2
509,420,1
509,509,1
509,676,1
509,729,1
509,1567,1
509,1978,1
509,4138,1
509,4223,1
509,4385,1
509,6803,1
510,448,1
510,510,1
511,511,2
511,5139,1
511,6562,2
515,185,1
515,515,1
515,548,1
515,1161,1
515,1282,1
515,1709,1
515,4163,1
515,4515,1
515,4734,1
515,6508,1
515,6629,1
515,7121,1
515,7939,1
516,516,2
516,1169,1
516,2080,1
516,2570,1
516,3013,1
522,522,1
522,1207,1
524,524,3
524,2101,2
524,6497,1
525,525,1
525,5239,1
531,58,1
531,531,1
531,3382,1
532,532,1
532,1316,1
532,1781,1
532,2163,1
532,2192,1
533,533,1
533,1022,1
533,4070,1
533,5332,1
533,7238,1
533,7252,1
534,150,1
534,534,1
534,640,1
534,4897,1
534,5756,1
534,6210,1
534,6432,1
535,505,1
535,535,1
535,735,1
535,1771,1
535,5155,1
536,536,2
536,1829,1
536,4969,2
537,537,1
537,4502,1
537,4943,1
537,5437,1
540,540,1
540,3238,1
540,5998,1
543,543,1
543,3227,1
543,4692,1
546,546,2
546,1585,1
546,1828,2
546,7863,2
547,547,1
547,1641,1
547,4540,1
547,5752,1
548,185,2
548,504,1
548,515,1
548,548,2
548,573,1
548,659,1
548,1161,1
548,1282,2
548,1313,1
548,1709,1
548,1995,1
548,3918,1
548,4163,1
548,4515,1
548,4734,1
548,5736,1
548,6124,1
548,6508,1
548,6629,1
548,7121,1
548,7939,1
552,552,1
552,1188,1
552,2399,1
553,553,2
553,951,2
553,7508,1
554,554,7
554,1440,1
554,1497,1
554,2251,1
554,2341,2
554,2624,1
554,3050,1
554,3842,3
554,5284,1
554,5982,2
554,6447,6
554,7198,1
554,7270,1
554,7291,1
554,7429,1
554,7586,1
554,7640,3
555,555,1
555,1284,1
555,3039,1
556,556,3
556,604,3
556,1497,2
556,5330,1
556,7455,3
560,560,1
560,3851,1
560,3867,1
560,4440,1
560,5075,1
560,6007,1
560,7521,1
561,561,1
561,7049,1
561,7339,1
562,562,1
562,6447,1
562,7640,1
564,564,1
564,2515,1
564,3695,1
567,567,4
567,964,1
567,1083,1
567,1143,1
567,2667,1
567,2910,1
567,2934,2
567,6006,1
567,6647,1
567,7469,1
567,7538,1
567,7557,1
569,569,1
569,3980,1
569,5559,1
569,7192,1
569,7197,1
573,185,1
573,504,2
573,548,1
573,573,3
573,659,1
573,1282,2
573,1313,1
573,1876,1
573,1995,1
573,2758,1
573,3918,1
573,4032,1
573,5572,1
573,5736,2
573,6124,1
573,6443,1
575,575,3
575,1349,1
575,3261,2
577,577,1
577,2836,1
577,4252,1
577,5000,1
578,578,1
578,2299,1
578,2645,1
578,6892,1
579,579,1
579,1895,1
579,2922,1
583,202,1
583,490,1
583,583,1
583,2589,1
583,3872,1
583,4144,1
583,6123,1
586,586,1
586,972,1
586,987,1
586,2107,1
586,6598,1
587,587,1
587,1261,1
587,1898,1
587,2131,1
587,4916,1
587,5654,1
589,589,1
589,1758,1
589,4275,1
589,5783,1
589,5833,1
589,6601,1
589,7138,1
595,186,1
595,449,1
595,595,1
595,1677,1
595,2068,1
595,2501,1
595,3141,1
595,3643,1
595,3988,1
595,4079,1
595,4734,1
595,4889,1
595,5815,1
595,6443,1
597,597,2
597,1702,2
597,2576,1
600,72,1
600,600,3
600,731,1
600,1038,1
600,3324,1
600,3633,1
600,3783,1
600,4262,1
600,4406,1
600,4531,1
600,5608,1
600,5609,1
600,6541,1
600,6658,1
600,7197,2
600,7797,1
600,7798,1
601,601,2
601,1025,2
601,3908,1
601,4966,1
601,5939,1
601,7814,1
604,556,3
604,604,3
604,1497,2
604,5330,1
604,7455,3
607,607,1
607,3006,1
607,6369,1
607,7135,1
609,609,2
609,2602,1
609,2603,1
609,4434,1
609,7539,1
612,612,1
612,3143,1
612,5279,1
612,5520,1
614,614,1
614,6675,1
617,617,1
617,2053,1
617,3379,1
617,5507,1
617,6801,1
619,619,3
619,2127,2
619,2485,1
619,4206,1
619,4414,2
619,5733,1
621,621,1
621,2171,1
624,456,1
624,624,1
624,7426,1
625,625,1
625,5983,1
625,7507,1
634,634,1
634,1724,1
634,4420,1
634,5428,1
639,639,1
639,3592,1
639,4106,1
639,4238,1
639,5686,1
640,150,1
640,534,1
640,640,1
640,4897,1
640,5756,1
640,6210,1
640,6432,1
643,643,2
643,1640,1
643,1894,1
644,644,1
644,3616,1
644,5805,1
644,7022,1
645,645,1
645,4764,1
645,4768,1
645,4835,1
645,6750,1
648,648,1
648,4728,1
648,4729,1
649,649,1
649,6495,1
649,7947,1
651,397,2
651,651,2
651,2288,1
651,6869,1
651,7000,1
652,652,1
652,2470,1
652,6147,1
653,143,1
653,653,1
653,2202,1
653,2483,1
653,7554,1
654,654,2
654,1035,1
654,2674,1
654,3628,1
654,5072,1
654,5965,1
654,6996,1
654,7071,1
658,658,1
658,2825,1
659,185,1
659,504,1
659,548,1
659,573,1
659,659,1
659,1282,1
659,1313,1
659,1995,1
659,3918,1
659,5736,1
659,6124,1
662,662,1
662,4712,1
662,6570,1
663,663,1
663,6443,1
665,665,1
665,1189,1
665,1211,1
665,3610,1
665,4379,1
668,668,1
669,669,1
669,1754,1
669,2387,1
672,40,1
672,672,1
672,5056,1
674,674,1
674,1223,1
674,4245,1
674,6365,1
675,155,1
675,675,2
675,2028,1
675,4418,1
675,4690,1
675,5007,1
675,5189,1
675,6198,1
676,420,1
676,509,1
676,676,1
676,729,1
676,1567,1
676,1978,1
676,4138,1
676,4223,1
676,4385,1
676,6803,1
686,686,1
686,2732,1
688,42,1
688,688,1
688,2385,1
688,4160,1
688,4506,1
688,6407,1
690,165,1
690,169,1
690,690,1
690,1623,1
690,1670,1
690,2235,1
690,2236,1
690,3218,1
690,3267,1
690,3274,1
690,3635,1
690,4836,1
690,5437,1
690,5876,1
690,6460,1
690,6661,1
690,6713,1
691,110,1
691,271,1
691,691,1
691,2411,1
691,5230,1
691,6716,1
704,704,1
704,1558,1
704,1694,1
704,4602,1
706,706,2
706,1191,1
706,2364,1
706,5708,1
706,6125,1
709,709,1
709,7119,1
710,710,1
710,1024,1
710,4162,1
711,711,1
711,5176,1
711,5236,1
711,5269,1
713,713,1
713,6437,1
717,717,1
717,1866,1
717,4015,1
719,719,1
719,2930,1
723,723,1
723,1384,1
723,2485,1
723,2494,1
723,7757,1
724,724,1
724,2388,1
724,2575,1
724,3766,1
729,420,1
729,509,1
729,676,1
729,729,1
729,1567,1
729,1978,1
729,4138,1
729,4223,1
729,4385,1
729,6803,1
731,600,1
731,731,1
731,3324,1
731,3633,1
731,3783,1
731,4262,1
731,4406,1
731,5609,1
731,7197,1
731,7798,1
732,732,1
732,5354,1
732,6791,1
732,7684,1
735,133,1
735,505,2
735,535,1
735,735,11
735,793,1
735,848,1
735,851,1
735,883,1
735,899,3
735,1393,1
735,1552,1
735,1771,3
735,2096,2
735,2222,4
735,2253,1
735,2560,1
735,2799,1
735,2882,1
735,3195,1
735,3666,1
735,3685,1
735,4314,1
735,4517,1
735,4518,1
735,5155,2
735,5218,1
735,5225,1
735,5253,1
735,6194,1
735,6516,1
735,6613,1
735,6812,1
735,7746,1
737,737,1
737,5400,1
737,6220,1
738,185,1
738,208,1
738,459,1
738,738,1
738,1366,1
738,1435,1
738,1675,1
738,4215,1
738,4957,1
738,5125,1
738,5596,1
739,739,1
739,6137,1
740,740,1
740,2613,1
740,2969,1
740,5167,1
753,753,1
753,4370,1
753,5447,1
757,757,1
757,4913,1
757,6792,1
764,764,2
764,1062,1
764,3459,1
764,3757,1
764,6725,1
764,7114,1
766,766,1
766,1452,1
766,2945,1
771,378,1
771,771,3
771,1691,1
771,3576,3
771,4707,2
771,6590,1
772,149,1
772,772,1
772,2495,1
773,469,1
773,773,1
773,2432,1
773,3515,1
773,4873,1
776,776,2
776,1176,1
776,1828,2
776,4274,1
776,5171,1
776,5713,1
777,777,1
777,2221,1
777,6232,1
779,59,1
779,779,1
779,1429,1
779,2924,1
779,3586,1
779,4381,1
779,4386,1
779,4825,1
779,5914,1
779,6625,1
779,6669,1
779,7612,1
782,231,1
782,304,1
782,782,1
782,1483,1
782,2314,1
782,5160,1
782,5367,1
782,6617,1
785,323,1
785,785,1
785,3107,1
785,3157,1
785,5121,1
785,5368,1
785,5941,1
790,167,1
790,790,2
790,1917,1
790,6294,1
790,6445,1
790,7137,1
791,791,1
791,2825,1
793,735,1
793,793,1
793,1393,1
793,2222,1
793,3685,1
793,4314,1
793,6812,1
794,794,1
794,1148,1
794,4359,1
800,800,1
800,2560,1
800,2889,1
800,2926,1
800,4960,1
803,803,1
803,3144,1
806,806,1
806,5023,1
806,5643,1
806,6114,1
807,807,1
807,1410,1
807,1792,1
807,4218,1
809,809,1
809,1208,1
809,4229,1
809,6112,1
811,472,1
811,811,1
811,1398,1
811,5551,1
812,399,1
812,812,1
812,1358,1
817,196,1
817,817,1
817,5423,1
819,819,1
819,1204,1
819,4043,1
819,5006,1
819,5416,1
824,824,2
824,876,2
824,3029,1
824,3992,1
824,4354,1
824,5513,1
824,5698,1
825,825,1
825,1912,1
827,827,1
827,1272,1
827,1401,1
827,2324,1
829,829,1
830,830,1
830,1225,1
830,1889,1
830,4992,1
830,5756,1
830,6432,1
830,7748,1
831,831,1
831,3471,1
831,3556,1
833,833,1
833,1395,1
833,1645,1
833,5084,1
833,6052,1
835,835,1
835,1724,1
835,1830,1
835,6786,1
836,836,1
836,2142,1
836,3296,1
836,5727,1
836,6035,1
842,842,1
842,5174,1
842,6562,1
843,843,1
843,1164,1
843,2067,1
843,4766,1
848,735,1
848,848,1
848,851,1
848,883,1
848,2096,1
848,2222,1
848,5218,1
848,5225,1
848,7746,1
851,735,1
851,848,1
851,851,2
851,883,2
851,2096,1
851,2222,2
851,5218,1
851,5225,1
851,7746,1
852,852,1
852,1383,1
852,2204,1
852,4989,1
857,857,1
857,4996,1
857,4997,1
859,859,1
859,1730,1
859,3952,1
859,4216,1
859,4842,1
860,860,1
860,3363,1
860,7142,1
869,869,1
869,1357,1
869,5724,1
869,6160,1
871,497,1
871,507,2
871,871,2
871,1252,1
871,1925,2
871,4029,2
874,874,1
874,7395,1
876,824,2
876,876,7
876,1209,1
876,1993,2
876,3029,4
876,3992,1
876,4354,5
876,4799,2
876,5513,3
876,5634,1
876,5698,3
879,879,1
879,1005,1
879,3846,1
879,3847,1
879,6333,1
879,6938,1
879,7787,1
881,881,2
881,1298,2
881,4114,1
881,4392,1
881,5272,1
883,735,1
883,848,1
883,851,2
883,883,2
883,2096,1
883,2222,2
883,5218,1
883,5225,1
883,7746,1
884,884,1
885,885,1
885,1231,1
885,1479,1
885,4251,1
893,893,1
893,1276,1
893,3066,1
893,5083,1
893,6963,1
893,7493,1
896,896,3
896,2061,1
897,897,1
897,1409,1
897,2801,1
899,133,1
899,735,3
899,899,3
899,1552,1
899,2096,1
899,2222,1
899,2560,1
899,2882,1
899,3195,1
899,3666,1
899,6194,1
900,900,1
900,1721,1
900,1782,1
900,4640,1
900,5642,1
902,134,1
902,902,1
902,1270,1
902,1980,1
902,6183,1
904,904,1
904,4776,1
904,7344,1
905,905,2
905,1207,1
905,3953,1
906,906,1
906,5913,1
909,909,1
909,3894,1
909,5026,1
910,910,1
910,1449,1
914,914,1
914,3284,1
914,4683,1
916,916,1
916,1828,1
916,3676,1
917,917,1
917,3910,1
917,5735,1
928,211,1
928,928,1
928,2532,1
928,4476,1
929,70,1
929,929,1
929,4622,1
930,930,1
930,1667,1
930,1989,1
934,934,1
934,1492,1
934,3436,1
934,6102,1
944,944,2
944,1021,2
944,1807,1
944,2252,1
944,3940,1
944,5324,1
944,5777,1
944,7230,1
944,7282,1
944,7556,1
944,7765,1
947,947,1
947,6031,1
949,949,3
949,2283,1
949,3186,1
949,3617,1
949,5994,2
951,553,2
951,951,5
951,6627,1
951,7203,1
951,7508,1
951,7514,2
953,953,1
953,4412,1
953,4468,1
953,7148,1
955,955,1
955,1323,1
955,4680,1
955,7867,1
958,958,1
958,3094,1
958,7784,1
958,7970,1
960,960,1
960,1199,1
961,961,1
961,5299,1
961,5326,1
961,7702,1
964,567,1
964,964,1
964,2667,1
964,2910,1
964,6006,1
964,6647,1
965,292,1
965,965,1
965,981,1
972,586,1
972,972,1
972,987,1
972,2107,1
972,6598,1
976,976,1
976,1456,1
976,2785,1
976,4391,1
980,980,2
980,1048,1
980,1502,1
980,5459,1
980,5856,1
980,6215,1
981,292,1
981,965,1
981,981,1
987,586,1
987,972,1
987,987,1
987,2107,1
987,6598,1
989,989,1
989,6472,1
989,6622,1
989,7009,1
994,994,1
994,2173,1
994,6025,1
994,6620,1
995,995,1
995,3330,1
995,3698,1
995,5332,1
995,6321,1
1005,879,1
1005,1005,1
1005,3846,1
1005,3847,1
1005,6333,1
1005,6938,1
1005,7787,1
1007,1007,2
1007,3037,2
1007,4010,1
1007,6980,2
1011,1011,1
1011,5519,1
1011,5795,1
1011,6928,1
1011,7331,1
1016,1016,1
1016,1540,1
1016,2682,1
1016,4781,1
1016,4932,1
1016,6334,1
1016,7037,1
1020,1020,1
1020,3786,1
1021,944,2
1021,1021,5
1021,1497,1
1021,1791,1
1021,1807,2
1021,2252,1
1021,2286,1
1021,3185,1
1021,3221,1
1021,3623,1
1021,3940,1
1021,5324,1
1021,5777,1
1021,6045,1
1021,6998,2
1021,7230,1
1021,7282,1
1021,7290,1
1021,7556,1
1021,7765,1
1021,7845,1
1021,7900,1
1022,533,1
1022,1022,1
1022,4070,1
1022,5332,1
1022,7238,1
1022,7252,1
1024,710,1
1024,1024,1
1024,4162,1
1025,601,2
1025,1025,2
1025,3908,1
1025,4966,1
1025,5939,1
1025,7814,1
1026,1026,1
1026,1477,1
1026,2712,1
1026,3886,1
1026,6044,1
1026,6134,1
1026,6807,1
1027,1027,1
1027,6613,1
1028,1028,1
1028,1896,1
1028,5937,1
1029,1029,1
1029,4973,1
1029,6974,1
1029,7850,1
1030,1030,1
1030,1064,1
1030,3767,1
1030,5948,1
1030,7471,1
1030,7552,1
1032,1032,1
1032,4329,1
1032,5066,1
1032,6046,1
1034,1034,1
1034,6998,1
1035,654,1
1035,1035,1
1035,5965,1
1035,6996,1
1035,7071,1
1036,1036,1
1036,2001,1
1036,2319,1
1037,1037,1
1037,6006,1
1037,7468,1
1038,72,1
1038,600,1
1038,1038,1
1038,7197,1
1039,1039,1
1039,1093,1
1039,2672,1
1039,4993,1
1041,1041,1
1041,1748,1
1041,4080,1
1041,7010,1
1042,1042,1
1042,2249,1
1042,2371,1
1042,3774,1
1044,1044,3
1044,3188,1
1044,5510,3
1044,6008,1
1044,6555,1
1045,1045,1
1045,1287,1
1045,2774,1
1045,7144,1
1045,7598,1
1046,1046,1
1046,7079,1
1048,980,1
1048,1048,1
1048,6215,1
1053,1053,2
1053,4432,1
1053,6225,2
1053,7281,1
1056,1056,3
1056,1181,2
1056,2053,1
1056,3379,1
